"businessId" "UMM"
"131" "08OcGan0xiT6I_oJ2loLMA" 0.0736799996486515
"132" "08Z_Zzp8PyEmWWpYurIO-Q" 0.0865976650876255
"133" "08eBj_o6oTncJR0ylM8qSg" 0.015026374882017
"134" "09Kv1q51BlUyLznzNnL5Xw" 0.134549548137013
"135" "09dr3kXV8Ff42Ur3mCh3LA" 0.0137023593317952
"136" "09nlgfIqh29b_zVXPdmySg" 0.156550845852431
"137" "0ALS_XfNAcPVMg8mB_TWPg" 0.329043047291382
"138" "0AZiq_OMKs3I9lTmwd5PSg" 0.0699109621939073
"139" "0BRORnn7ydzOR8ZZPyeWxQ" 0.10035409256497
"140" "0BScRHEa2lVBCY4spkhmvQ" 0.239162468276496
"141" "0BXtWaDWN6Lh7T8mbbZniw" 0.0542270323004662
"142" "0Bilf-3-J8hIekQVWyRGWg" 0.248736029377189
"143" "0CFBeDV58e3uH4vsKggEmQ" 0.120474354453965
"144" "0CG3ns3gwWV5nOnfzSfUIQ" 0.20832529732553
"145" "0De3TQ_uSOXwgduKL0va3w" 0.073254755502686
"146" "0DeBHTh15YSFLX9JXO6grg" 0.00424558730363738
"147" "0EBR4wDqtkbMC-wghpctEg" 0.16266776942312
"148" "0EsThEHD8nqv4qdsnVeGyQ" 0.204242621889913
"149" "0G-zqtH6hRTu4uxRwA-Gpg" 0.0416660439223477
"150" "0HIOVPAD0NngfT1_zrUh5w" 0.160877298107892
"151" "0Ixna4nrrayLUFK2UZ_w1w" 0.240608562350571
"152" "0JFKxuixFnJen6MwOCi8Lg" 0.0508980107431409
"153" "0JS32I8PvxfVIAqS77jcGA" 0.11850504100085
"154" "0Jouvs4G3d6CcG3pYGZ20A" 0.180569830462664
"155" "0K35eGvzVRZEirNo5v_WfA" 0.0654299875060106
"156" "0K634ehk41ZRc4kj3NTAEQ" 0.139521518114765
"157" "0KVhPwEheGlBU8vjw1kE1w" 0.187663597462826
"158" "0LBv0QQK9L6ArPkO4eXjJA" 0.148672031782644
"159" "0LCqaCnEGesFEhpa6qNauQ" 0.283449034378487
"160" "0LLaVEXjtW0aW0FzU9uRoA" 0.158752116898941
"161" "0Llpzg85OhJF2CqJPU08Ew" 0.0082859269459262
"162" "0MQ3inDAuiq43TN9hw_Rbw" 0.0508785886592105
"163" "0NK4kC0drp660PZgtfFBYg" 0.0116715645185932
"164" "0NYKE2qvRQAuE09bIQAViQ" 0.0368175601045168
"165" "0NhcabzEyeCIMsNCPOX-MQ" 0.0645700908218348
"166" "0NlTmTzKYXbE6Hx2iGEb5A" 0.225262914508581
"167" "0PHtGlX__H_XHe9638DtLg" 0.0165847730832709
"168" "0QEpZi6AelUOXfk3-lCd1A" 0.198763277365957
"169" "0QRvOpNbrHfik3wBupGFmg" 0.0839677226374707
"170" "0QrA-Klgp1R-GzUr6uJS7Q" 0.072909008087385
"171" "0RqNRc6RiILzZxK9J8Kqug" 0.125215985331532
"172" "0Rrih6W3LGrNGB_3cQaplg" 0.224824044189219
"173" "0SGgz8jHkSCcxcYOXOAkLw" 0.150523708900725
"174" "0SQmfh7ppX3HnYx9SxmReA" 0.121440304153693
"175" "0UZdnZKHmCJHqN5cbM2nUw" 0.00588578806864206
"176" "0VHXNBdx-XIYUAob6QgtPA" 0.147539938373259
"177" "0VLZj0f3llL9IkL5GOT3lg" 0.161866131036133
"178" "0VyvlA1mZsDoYd3kkRjevA" 0.149305489779643
"179" "0Wgkqmf1uJB9AmiQK75qHw" 0.210569713231395
"180" "0YCV8260mMgN0PxuzAtO3g" 0.0107726248667125
"181" "0YEYPidJcDh-Hgjwaisi5Q" 0.0962096657433253
"182" "0YEbfeYZXkcTwjos9cgaEA" 0.102110726801167
"183" "0YoQxhMsj3GlGariDDSKfg" 0.238943265540605
"184" "0Z5ZdHaqmE1Iu8aTgp2qXg" 0.191201271181781
"185" "0_3hrGrrP-J5eeHRwQfZ6w" 0.120982010790209
"186" "0_vMnSRqc5aZUg1eBk3l2g" 0.0629376640771919
"187" "0aKii4YS6MYZlPCsKPaF5w" 0.0815004733834254
"188" "0bQiWdKxj2EmsGYRVC9qyA" 0.197736225602017
"189" "0dORc6ckZw5HezR3BuSsqw" 0.140000811026268
"190" "0db71MbrvcJnyk71COCJBg" 0.134102744675897
"191" "0deS4g2xR4SjvjHNeHUc-A" 0.128628843985523
"192" "0f4IQo7Odn7nvvO4TCAGAw" 0.199091923778162
"193" "0fcAt0wsVwvGSj8SDt7chA" 0.047794173570895
"194" "0gQrhOYWdO0XVZEKtOrvaA" 0.117641313176795
"195" "0g_KFvnPIkA8ywTXPPeRCg" 0.0980295560831816
"196" "0hY0qoXHcI3czshcrZPpYg" 0.0872158299572318
"197" "0hYTkJtgQGu-ysCZnmFZDQ" 0.0855349847288792
"198" "0hoHNh8rN2D3A0wpNCGtZA" 0.203741399518895
"199" "0iWfPm7jgGeFe_Gt8G3DAg" 0.0200270439449984
"200" "0ieEqGInYunNBaBzg8j_WQ" 0.0650860482952194
"201" "0j2UisBk89SHqihr0IdlJw" 0.175445554998508
"202" "0jDkXQdprSgbx8GeK0dcTg" 0.0237913980942685
"203" "0kZ4aYmqf5fzTt9Yvz8Kvw" 0.126090584726111
"204" "0l9e2aBYZfogiSUyxJEL3Q" 0.011953995405652
"205" "0lEp4vISRmOXa8Xz2pWhbw" 0.115629578094547
"206" "0le8kj4gIHe9aZ1NfS2_Ag" 0.144625674250575
"207" "0lfA2GcxcvdhvVKvVXN40w" 0.312743718688849
"208" "0m0KmAYGvC34MfwJIEgCEA" 0.0547420632156195
"209" "0m5RGYm5QSOnhA7auPLjUQ" 0.0479044987721158
"210" "0mipXeIcQaqhkpseD8-0vQ" 0.0823283102018755
"211" "0nGjXTpUtpIJl10PL0eBGg" 0.12617240637834
"212" "0nT6cj3YBJIJSwHL4mKlJw" 0.0536777662432191
"213" "0nyaKW_6QHSJ74OVnDmyhA" 0.112859397624747
"214" "0qTluM4Hs4uLMJSxesnLqQ" 0.144527965083648
"215" "0qUesn1TBPpPjW20h5Lqfg" 0.17238943257239
"216" "0rbT0Nf-A56t4DnYIIvy-Q" 0.168138785732856
"217" "0sNQHGJCb6ckMW3P_J3oXA" 0.142498151709357
"218" "0tKi17OtZMc8VZVWL_PXyg" 0.080123444500745
"219" "0tQhcd-ACWuEm_sWx1fKUg" 0.167006560383693
"220" "0tqrgESNOpN2CNoEtCGYpQ" 0.133822956410782
"221" "0uP4fNs06SkeZqIm3ZWaZw" 0.0291246105894719
"222" "0udEgNqy5rLR5pZ4kD19Og" 0.104223092545024
"223" "0vFCASHpp2VBeTuVus4MOg" 0.0787227310514826
"224" "0vb_YDCtZo0Yk9zHF7rzSA" 0.198887437807504
"225" "0vzZ_Bcb02rJljeMU9XkBw" 0.152549911610362
"226" "0wRPvS-sG5x-pEMKVuDBJg" 0.313661424103751
"227" "0xWF7PpTNl-awqg2YGxxFQ" 0.0919226798504532
"228" "0xusOkLdNpGZvXmuquFRMg" 0.0400374039018363
"229" "0yBs5wbVw9gTIDe9Z-rMTg" 0.0907365773470238
"230" "0ylC0tsPUY3yaoXRaCDL3Q" 0.247319771412096
"231" "0zcHBms7sK9IYv4zn_qrqQ" 0.172566326317346
"232" "0zjzaE5tCH86JnPZwDpfaw" 0.0607590075605479
"233" "1-1VcGTL3GyCqUpXZLFTZA" 0.131329127367895
"234" "1-40wS09HcJnJIKRVWRL6g" 0.219394302643033
"235" "106JT5p8e8Chtd0CZpcARw" 0.0342218211301499
"236" "10BgGvCMDH-JbYsg8KRLRg" 0.0626732332147449
"237" "10VZ8KEshqD5twjcmZ-eaw" 0.153806635253447
"238" "11NjTU-TnxoEJICfsJ44Rg" 0.202494974209342
"239" "11TvD4sCfA8GEqLDANpbSQ" 0.17149997483441
"240" "12Abu2ipAXn5RfXe9y_pdQ" 0.0849034414760175
"241" "12srsQVQDykj2LQiCPmLuw" 0.454217583109585
"242" "136zvrfN6Kpr9tFj3OMNUQ" 0.0855844316268314
"243" "13ApBJpR1W7cke__9j74Bw" 0.0319743610917906
"244" "13lNc7KSuVHBrUybTR23qw" 0.187118032946811
"245" "14NSxaXBNspIVnsrMYJZVw" 0.13693692393752
"246" "1621ir5mjVgbHwxCbMAEjg" 0.16117479310434
"247" "166feddAL9YETnzTSUJ8aA" 0.14596780613064
"248" "16myUO2uD2vdFeuQu3OWhg" 0.00903953713633471
"249" "16vBOBiEkjuJV88nVK4Tvw" 0.0770940449595999
"250" "17AQhJKGRA3YLeN0pB64cg" 0.029108650283232
"251" "17DI33J8TkcfzyoiIYLQIw" 0.157336000933969
"252" "18FygiATTjYHyLz8A5Prcw" 0.0820760402324404
"253" "18TUn9oiW0k0yB6lheiOvw" 0.101682650830589
"254" "18oecrR4bf-ctLvVGEaSLg" 0.141070543785054
"255" "19hZVXTJ8nGUMBsuIfgm5g" 0.194011127060723
"256" "1AMncE6Lxdr6J9PeqZi4nA" 0.176262890386823
"257" "1AR1oHvHVPihkNWNyQ7wtA" 0.174928420221937
"258" "1B5vpxnZYXKil_k5d5MpEQ" 0.122455903542219
"259" "1CwRtFemRPSZuoOlEGpqIw" 0.00758755160674883
"260" "1DjRf3AdYpdlC1Df9KD6rA" 0.12191789531155
"261" "1Duul3qCnLrNak1Np-iHfw" 0.119438923349727
"262" "1F-pelV0fTduYV_vCrvjLA" 0.0880046002831845
"263" "1F3wLIHATM_-Ec_E4GAoiw" 0.0548350158446862
"264" "1FiymySkWsWxDNaUAP1LuQ" 0.135569838861643
"265" "1FkRvL3fj2ERBoddXwanTQ" 0.176640224223238
"266" "1HNEj6kcEw369RX9Vlcixw" 0.0944223634180573
"267" "1J1iid_qU__8_CxiS2Zw4Q" 0.201379850967968
"268" "1J6fSg7Vd3gycjkqT7jW9Q" 0.0568363765127794
"269" "1Kkm56pwHgSUSQNhn9_hkw" 0.342581855993922
"270" "1LSxfyNIUFbQb-Ej0FDGTw" 0.0585020267208756
"271" "1MQmujTuU-3qPdoogdA8CQ" 0.145860175365662
"272" "1N-JHg3TBXq8-Sx-vt6rdw" 0.0115283945028575
"273" "1NZLxU5WvB5roPFzneAlLw" 0.136453237967792
"274" "1NaZwcqsrIPe0gVneeYASQ" 0.135342923387035
"275" "1NferxQuGCPNBPVRBbdLpg" 0.1175486244683
"276" "1OA1jo0GlK9sf68f00w8ZQ" 0.11352398532599
"277" "1OO3fy6z5lxlRuHnnhPStg" 0.156268072110347
"278" "1Od4aLvzdThBjhKA1o0_2g" 0.0219422118188824
"279" "1PcG-b2oT_qNy_3XjazD2w" 0.121508794538582
"280" "1Q1hrAxT2X3lgxDLBOLEQA" 0.139157729388541
"281" "1Q_H3BLhKBymF6Se8FfZNw" 0.16375126879567
"282" "1TB4WNBOdNQkueagIUh_FA" 0.149615904835399
"283" "1TJItj9VfrCeh4TM_SKQZg" 0.0925163246972131
"284" "1Te7UEnwH2GMyQk2gCo2hQ" 0.185701091951493
"285" "1USCUUAKCBr6YES7XtAf_g" 0.211060230386212
"286" "1V8f3A7p3HV2r0BgAbqvaw" 0.221285672644087
"287" "1WTH8nYiGOMUe32q7WDx7Q" 0.0591010432187654
"288" "1XXGV_HvIHLC2C1mJUFv0Q" 0.112996926626452
"289" "1XiG4o4edRcoBcIrP209yg" 0.165440688917283
"290" "1Y4_Th_NFqrlGjysS1T3_A" 0.073048195002905
"291" "1ZFyba-Iy3TmTbH0y9Sevg" 0.181509963814275
"292" "1_43FZHx3P5D7X-CpIR9WA" 0.115717213809324
"293" "1_EtLOR6MvjabkGFmNbQRg" 0.257518744330054
"294" "1_JEa6MI0xl_wlY4gqMHqw" 0.161536467267885
"295" "1_WD7kvNQAbscw1c7CFH3A" 0.146693332814395
"296" "1ae0Ie7bOia9ZuTqH1Qx0A" 0.494201532921346
"297" "1bLnV57i6UYvG_FSG-7WTg" 0.0968582038080543
"298" "1cCF9wHMJIaaQmj7wqRqMg" 0.124896355578722
"299" "1cGZU2gDewDfEu-bBMZEgQ" 0.139699580069871
"300" "1cTI09YZ3uRPXt3YkznuPg" 0.1345332127391
"301" "1ctVj76TXrHpqX3px49n6A" 0.198175368207122
"302" "1dC3GSC5bgQf9wEp-bv8PQ" 0.124649844476452
"303" "1eBJyYf3JEccqXUFxG1VWQ" 0.0649739810942115
"304" "1eJiyKXx_ruNu6F36BJQCg" 0.0826473536623932
"305" "1eL_QihxW6XPo7tSFceoDA" 0.0581708124265445
"306" "1epH2hHsZ2HoSU8ugWWSOw" 0.157923046187831
"307" "1f0g466Geu4nDdJhYQ_Vhg" 0.218550717414428
"308" "1f_DXcxpAKfILKK6cDPLxQ" 0.135210328260603
"309" "1ggcLvWPBDWnp5MVTRnoRg" 0.109103722035209
"310" "1hcGT6I1vAIH_pZuyud0HQ" 0.225614955982166
"311" "1iJA5fYMDLjCE8PBrt4kMg" 0.260340469044724
"312" "1iw4g7qcKua2-V06RQpyCw" 0.22900938376655
"313" "1jKsbHOTMjUU5KVBAVaiAQ" 0.149285660420668
"314" "1jXZJ3JUuR2SBFCv4vAJ_g" 0.127666574238824
"315" "1kMR_HUA8i-wYOJFZfLhBA" 0.2107875316342
"316" "1ksEqDWneqp8vn1m2zSueg" 0.241446577978029
"317" "1l6dBf8GkQTShXvoH0Of-g" 0.20196532868335
"318" "1lPG5M2N8wWNJMrricrbIw" 0.136451399694248
"319" "1lS4-F785wYGn6u2dzUgow" 0.225672685935028
"320" "1mzM1-IeDhPOmWXaHOUbmw" 0.189009709888223
"321" "1n1fnITYvF-539rAL6nhTQ" 0.115453667001249
"322" "1nq6zzJuVgwaHtXau97_Iw" 0.126128079179099
"323" "1nsxori657cAx2hiyYb4rA" 0.0196537654267923
"324" "1oFvqm7eSpJbVpxpPxueaA" 0.146908130614834
"325" "1oNx09HgV8c6KCHdPsn_Iw" 0.301106923289122
"326" "1q3_gaDp_rIASuCFK_NVGg" 0.020400019858052
"327" "1rzofyap0XkxL5nEfbTVPw" 0.124389171598915
"328" "1sacSjgDNAj8SPvxLo4Efw" 0.0803818180355419
"329" "1sdIDMz5ntCHrClzCgjgJA" 0.216052368131632
"330" "1svyifERkfuuz02lbeK2dA" 0.0334840788808445
"331" "1udzLbeQxmLTbOtgyVP0kQ" 0.161384968792365
"332" "1ulwCamdqoX-SdMTcOhHDw" 0.226010046521948
"333" "1v5Z101rbtRumsQTcm-GfQ" 0.117101630989289
"334" "1vYaGPKQzMebBJXFCGTH2g" 0.135682191248031
"335" "1vl4-5il_LGtDRxUCy9ldw" 0.108510282979349
"336" "1wMVNdQKotnWI81xW-ZUcA" 0.1104461585063
"337" "1xGhmD8-UjoRbGcBqkc6cA" 0.296316898933424
"338" "1xJ4BikDX8PwWT3XeKzGLA" 0.0137011579978416
"339" "1xoySA9Lzh3lwJeWJsq2Jg" 0.0621448142561811
"340" "1z8GEz_Gr7qeBBuMp42WBQ" 0.0708659190337221
"341" "1zDCfNgtfyh-Uw8j3JxhHA" 0.140599747853661
"342" "1zdwPAgiJFJhPeS3YIY09Q" 0.0422702812891152
"343" "20rvtW6moryYCD_2iogQ8w" 0.191214887919263
"344" "211DetkFdxd8sQ54CMU35A" 0.11356110435716
"345" "22K8kQzK4UtLwQAwOCf0MA" 0.015232057155232
"346" "22s5idshuEIPlEcf1ObbMg" 0.087452655391096
"347" "23g7ZqhFgmvJzYcYX27ZGA" 0.160010383686007
"348" "24OmQWFTnbfGv-e8GyEMAw" 0.144864954998017
"349" "24g1ECQgdTw3BHokYCFWZA" 0.332628845285973
"350" "24qSrF_XOrvaHDBy-gLIQg" 0.130075041504314
"351" "250I2C80JTgVwE23IPylHQ" 0.106674633299981
"352" "25JT5gNeZ782lP1cHTbKFg" 0.223581053488969
"353" "27hfvE5DcOY3J1-MWbTU9Q" 0.0999765228524171
"354" "28rwOFllr-sJs3UQKkx1Bg" 0.209564649856569
"355" "28ycqW56i70yM_C0ejNv9w" 0.165603323723334
"356" "29hR24tcAM3JZaXfA5xCxQ" 0.157663993568943
"357" "2B0pIRjAt64mFMV-2ZRCfg" 0.00727055706977694
"358" "2BWTKRkPNgTTZNWGMkmYRw" 0.113926040369632
"359" "2Bd3gy5lmINZ-2QxXVRLdA" 0.288067234084664
"360" "2CcO6bTk9Fs3sAwodab3-w" 0.239020185847931
"361" "2DOJ2GyphXQf_f3OKJEPzw" 0.147854114377477
"362" "2DmNeO4CwPWj27QBbq_mfg" 0.179760004275626
"363" "2E3RwtfFDrxk5qEezocP4A" 0.0980832324750001
"364" "2E5iuTckRcbtJm2pC1tIlQ" 0.0712208970149494
"365" "2E6VGlEiabtIdHgIqZ6giw" 0.27977911250537
"366" "2F0Ix-kZADPqjbjYwDNWdQ" 0.184880232041821
"367" "2F2fmce-AzqlSrmFU-JWZA" 0.0538911679834915
"368" "2FqG3fBB2XffmRTnc6YI_w" 0.0955741310122893
"369" "2FudHUhV9U54dm0S1ePuCw" 0.110374329222123
"370" "2GIfUchYadO_ulge3B6nlA" 0.117000295625723
"371" "2HHf0hiKtZm5nzt3irlaDA" 0.140585693352844
"372" "2HJW3ZhbCEHZRzQxGYgT_Q" 0.119537243567544
"373" "2HUkoi6pLuKCkmu7v962Iw" 0.100218876349872
"374" "2J1DtN7FjGICQcgRei3jKA" 0.043169663129632
"375" "2LZdhuiDH4RkDHQnHAOcnw" 0.201916138773392
"376" "2M-vsaPrhJCFz726eopeJA" 0.0843058736837185
"377" "2MHIzCgnuLrLJcorln_7WQ" 0.0420836187417976
"378" "2MM1zXQotfBkW4YRMPY-ZA" 0.125889763253827
"379" "2MM8cFKHp8OaB13fp0ysGw" 0.024751246533321
"380" "2NnES_12fMqudH3L5bdrSA" 0.403725719987493
"381" "2OHzwWxfl3DsHdAcRZOykA" 0.118299791302815
"382" "2OY8xs4aqOt8eTnYokdrww" 0.136698353960407
"383" "2OZtiGEvLfAjfhC18m9Djw" 0.0270872197067248
"384" "2OuLHSMMPlfa_ohMVXfnPA" 0.104139643012748
"385" "2R_VekjT6HSZpGL9KYzcuw" 0.0635718923463643
"386" "2RusLQcgpQ2BajF_1zevKg" 0.156595633507763
"387" "2RxIERKZi5gjLW76MkFotQ" 0.128621125598847
"388" "2T36c1mym1zG5dOa1fWNoQ" 0.0392468538830757
"389" "2VpSPb8IVXNqyVY5n7caGg" 0.309442060336592
"390" "2W2AwR-5z_jQ0Ihg9A5cPg" 0.250767535783671
"391" "2Yn5IgbAOtc7_bT0g47bQA" 0.03489746076943
"392" "2ZnCITVa0abGce4gZ6RhIw" 0.0661401096759964
