"businessId" "UMMR"
"43" "-L39pGMPP1kM3DI0Z0oZSw" 0.0590342647084825
"44" "-L_rzBx627AcIFqZsPnsQQ" 0.396941323878681
"45" "-Lsdg-qZl_Lj3dj6VQI_Dg" 0.234469015603679
"46" "-M1rR1Ip7NOlMn5EbUkuog" 0.326797712316384
"47" "-MFnc3jvLEduvqkOlaylHQ" 0.67853909782508
"48" "-MaIpPCz4153Uh1pnzI3AA" 1.00000000000006
"49" "-Mf4I8Jr_Vly37Z3Mgf0zQ" 0.49224634381614
"50" "-NOet8xJLGhX-eUzSIDc2Q" 0.405103852427288
"51" "-N_i2F9BDyIt9e1iihVr1w" 1.30918379984892
"52" "-Nd5eId2iqnFvAMNgRBgpA" 0.789745677720836
"53" "-Ogv7rpcgUHkFaSy3vD8Sw" 0.404853134907487
"54" "-PoxCIqlN6tX98AxC0aPTQ" 0.26652532635873
"55" "-Rb9vXZjET2PfWMjLzZgvg" 0.668154771020014
"56" "-Rj4yXguyZ06ZMPMmoR9tg" 0.50307155173663
"57" "-SS0C3OoPhVVBFCFfDWB2A" 0.192928001994301
"58" "-TNwWa_OGPmZoBFl25zdYA" 1.0057115032582
"59" "-TcEs-q39n1LC3kJBXZp0w" 0.579098863567897
"60" "-UT6IHfVW_2yzz1bf8WI5g" 0.524821239821189
"61" "-Vp12-UIQIh2zeM6SPj9FA" 0.539666196671924
"62" "-WDAJKr6345nJF5ZZIBLDg" 1.00608629147201
"63" "-WXH-j7_Ugm6phJDdY5bzw" 0.324261105612799
"64" "-WZIxGXJHMGidZXRhKxP3w" 0.446831775161495
"65" "-XQAYmeTFv4MR-M5XAZmWw" 0.748628353954857
"66" "-XlBQrxN_ZB3MZKxLBeAjA" 0.0273726595500194
"67" "-XoFkjdXb5ZIXwoZdjJtoQ" 0.718432171452121
"68" "-Y2rZMPttQqKXD_XJPQerA" 0.553304313840662
"69" "-_JBgygYYD_UkuD-GVTp6A" 0.163184475072428
"70" "-_Ke8q969OAwEE_-U0qUjw" 0.0877225085473025
"71" "-_npP9XdyzILAjtFfX8UAQ" 0.120552322193588
"72" "-aDuOZelvBHWKh-NrXooow" 0.489963222877274
"73" "-b_VjHZmA7-8LVWp6z36VA" 0.516679261465791
"74" "-bd26a1QEEpqUZjBmtBUiQ" 0.495821699805437
"75" "-cy8EpdXs44iT3FR4En0QA" 0.790882408401017
"76" "-d1I0dwtCg1IIjnI3DZ38Q" 0.392814657823093
"77" "-dlVtdzpjjc4o-OJ4S6xtg" 0.284840415839088
"78" "-eE4PAWu5FBRnAvbIMzWqg" 0.243147301800839
"79" "-ev01HlCKf7CYsh8ZXG_7w" 0.125157606108013
"80" "-f5EhKQb7jPtDl1eYDwV0w" 0.0193873661831412
"81" "-ftQeUsqwDkExRg6IYrubQ" 0.555992170667731
"82" "-g5leVOzKA33Ruabe2Zo9w" 0.547947556803475
"83" "-h-q6zTIdPlkz9BDP11sBg" 0.547867251378297
"84" "-h1WpfgqAmJcJDqyXXJ2og" 0.339048024660568
"85" "-h9LochyBgKpsLwNXfTiOw" 0.714279175686328
"86" "-hQ8iZygzi0iiTFUkHgiEA" 0.539050663371899
"87" "-hWSt4JO2zT7zd7QzLZY9Q" 0.218968458368312
"88" "-hzkQ8YIkExQse3vX0HOcg" 0.0645879159881169
"89" "-iGegnCdHR1IWw4D_240_Q" 0.0582175840494216
"90" "-j3BF7gOIi-1tAHoFA3WIw" 0.238597114116588
"91" "-jBymA8tI-WURtSBcuUdXQ" 0.304871663218785
"92" "-kVXDEqGHOWKxQ3EhvFgVA" 0.46913244166188
"93" "-lOSaCuBRAvX5JBifx-EMw" 0.38701024104397
"94" "-luJmoJUWtS4iQh7Bbbblw" 0.298741172801339
"95" "-mLcpJYfX8tw8LR9bq018w" 0.471434265156427
"96" "-mz0Zr0Dw6ZASg7_ah1R8A" 0.341528937666375
"97" "-nHYKkSJuQ7zzFZ1veRfPg" 0.399680369124074
"98" "-nmr-3l0EmQaZAGEoXgk4w" 0.0957616202439565
"99" "-pJVjm0t4F6sNHo77HlQKA" 1.33446747794606
"100" "-q_VodbABJygOSuv86LOtw" 0.0964933700516298
"101" "-qv60txNVfg5pJ0b0w-QJw" 0.28791730368121
"102" "-sHaV6At__T1RJQXiR6d0g" 0.489634482466937
"103" "-sTBvM1pOpZts9dnJ6_5Xw" 0.302078193784936
"104" "-tBiXT917wKlr6n9wSqViw" 0.725947697969877
"105" "-tNKk-eCLk_acdp4vEYcpw" 0.278455666568078
"106" "-uSHlr8Wk6f8ewVEgsvcWQ" 0.487701862512385
"107" "-v8FrfMccLpIzong9XpiuQ" 0.0214114580113341
"108" "-vHWAsiX0iHWJw-pkqv32Q" 0.384623731267288
"109" "-vaGR2CXNS4NZrMdctSkGA" 0.582987122743569
"110" "-wwJIaO7-diyEqxGwZKVuQ" 0.0430395362305522
"111" "-xBv8p9jzOkMyGlY07FMTA" 0.0284185677274005
"112" "-xFO1E3OiDMmdqdjwUM_DA" 0.403808814274729
"113" "-xLwGUmmyKgsTtFOOXzjeg" 0.882599260723183
"114" "-x_jL2OCWPdObGTOwIpN4w" 0.639931628237313
"115" "-yPdEze6bYRV2Sm1t4XJhg" 0.130428678883015
"116" "-yzl8Zm-MmSqx31VN7vB0Q" 0.390768047538249
"117" "-zcZNlO0JwZHppan8rGkBQ" 0.469612941309311
"118" "0-A_cxbEmlkkq0362cvi3A" 0.641483626934395
"119" "0-lJQCSwnHmIczjcSw_N_g" 0.608946164955999
"120" "00eGk1ntf4RiDxVRY3gaIw" 0.323720183945435
"121" "01euuGhBwvcDhl9KcPTang" 0.234125708966038
"122" "04HakCR6gEeRYNAoKxkppQ" 0.350289648212553
"123" "04Jrd2zSzwHwmBqdKQDmIw" 0.0658570153042468
"124" "04SKYBXRAqeYIuuVDzwKNg" 0.164382429540302
"125" "06YP_JnJzns84fOyQ0HA0Q" 0.13299882704637
"126" "06kfoeRs9Acj82Yl3i9p_w" 0.728767623489988
"127" "07OyvsOpqTWuyTtvE4_gcA" 0.51716045677436
"128" "08In-bFs8JOmSTDlQ0BfFw" 0.283143481770885
"129" "08MvFb65fOz2iET3iRqUOQ" 0.151684572068301
"130" "08NQu7YaKY3m500DS7e5Tw" 0.210566520696244
"131" "08OcGan0xiT6I_oJ2loLMA" 0.247267937699328
"132" "08Z_Zzp8PyEmWWpYurIO-Q" 0.270633662231397
"133" "08eBj_o6oTncJR0ylM8qSg" 0.0681157475900806
"134" "09Kv1q51BlUyLznzNnL5Xw" 0.538198192548053
"135" "09dr3kXV8Ff42Ur3mCh3LA" 0.0602338642628426
"136" "09nlgfIqh29b_zVXPdmySg" 0.46822656864566
"137" "0ALS_XfNAcPVMg8mB_TWPg" 0.978548569790255
"138" "0AZiq_OMKs3I9lTmwd5PSg" 0.291501296689608
"139" "0BRORnn7ydzOR8ZZPyeWxQ" 0.425839801429522
"140" "0BScRHEa2lVBCY4spkhmvQ" 0.833159190612456
"141" "0BXtWaDWN6Lh7T8mbbZniw" 0.203395132501358
"142" "0Bilf-3-J8hIekQVWyRGWg" 0.743761897448584
"143" "0CFBeDV58e3uH4vsKggEmQ" 0.597972114213109
"144" "0CG3ns3gwWV5nOnfzSfUIQ" 0.804519410244059
"145" "0De3TQ_uSOXwgduKL0va3w" 0.160912736213287
"146" "0DeBHTh15YSFLX9JXO6grg" 0.0178675171061576
"147" "0EBR4wDqtkbMC-wghpctEg" 0.622640139839456
"148" "0EsThEHD8nqv4qdsnVeGyQ" 0.588262700525703
"149" "0G-zqtH6hRTu4uxRwA-Gpg" 0.153405248957894
"150" "0HIOVPAD0NngfT1_zrUh5w" 0.793688574036005
"151" "0Ixna4nrrayLUFK2UZ_w1w" 0.63019915651966
"152" "0JFKxuixFnJen6MwOCi8Lg" 0.131669326566716
"153" "0JS32I8PvxfVIAqS77jcGA" 0.408515259582093
"154" "0Jouvs4G3d6CcG3pYGZ20A" 0.716913489281764
"155" "0K35eGvzVRZEirNo5v_WfA" 0.182110715339365
"156" "0K634ehk41ZRc4kj3NTAEQ" 0.502241436360215
"157" "0KVhPwEheGlBU8vjw1kE1w" 0.812383048517971
"158" "0LBv0QQK9L6ArPkO4eXjJA" 0.726931456322939
"159" "0LCqaCnEGesFEhpa6qNauQ" 1.25102292917648
"160" "0LLaVEXjtW0aW0FzU9uRoA" 0.603823865617437
"161" "0Llpzg85OhJF2CqJPU08Ew" 0.030776029593315
"162" "0MQ3inDAuiq43TN9hw_Rbw" 0.203514354636842
"163" "0NK4kC0drp660PZgtfFBYg" 0.040673919174326
"164" "0NYKE2qvRQAuE09bIQAViQ" 0.0726381183273451
"165" "0NhcabzEyeCIMsNCPOX-MQ" 0.147643278196439
"166" "0NlTmTzKYXbE6Hx2iGEb5A" 0.68822649491441
"167" "0PHtGlX__H_XHe9638DtLg" 0.0710360418427703
"168" "0QEpZi6AelUOXfk3-lCd1A" 0.877363255685164
"169" "0QRvOpNbrHfik3wBupGFmg" 0.162859034146703
"170" "0QrA-Klgp1R-GzUr6uJS7Q" 0.331467394748239
"171" "0RqNRc6RiILzZxK9J8Kqug" 0.379127234923214
"172" "0Rrih6W3LGrNGB_3cQaplg" 0.727925263093042
"173" "0SGgz8jHkSCcxcYOXOAkLw" 0.644950544038408
"174" "0SQmfh7ppX3HnYx9SxmReA" 0.371053751353541
"175" "0UZdnZKHmCJHqN5cbM2nUw" 0.0176854671080848
"176" "0VHXNBdx-XIYUAob6QgtPA" 0.694855490242818
"177" "0VLZj0f3llL9IkL5GOT3lg" 0.561102099941879
"178" "0VyvlA1mZsDoYd3kkRjevA" 0.462635083478626
"179" "0Wgkqmf1uJB9AmiQK75qHw" 1.01130545761166
"180" "0YCV8260mMgN0PxuzAtO3g" 0.0302675128955842
"181" "0YEYPidJcDh-Hgjwaisi5Q" 0.311845304349115
"182" "0YEbfeYZXkcTwjos9cgaEA" 0.404372853256201
"183" "0YoQxhMsj3GlGariDDSKfg" 0.81558397396183
"184" "0Z5ZdHaqmE1Iu8aTgp2qXg" 0.789339689242225
"185" "0_3hrGrrP-J5eeHRwQfZ6w" 0.462146325336732
"186" "0_vMnSRqc5aZUg1eBk3l2g" 0.188920298520967
"187" "0aKii4YS6MYZlPCsKPaF5w" 0.311819939150676
"188" "0bQiWdKxj2EmsGYRVC9qyA" 0.844432402776145
"189" "0dORc6ckZw5HezR3BuSsqw" 0.638539591062571
"190" "0db71MbrvcJnyk71COCJBg" 0.518050971122423
"191" "0deS4g2xR4SjvjHNeHUc-A" 0.375295657917184
"192" "0f4IQo7Odn7nvvO4TCAGAw" 0.224692868997932
"193" "0fcAt0wsVwvGSj8SDt7chA" 0.199174847997209
"194" "0gQrhOYWdO0XVZEKtOrvaA" 0.428286832347234
"195" "0g_KFvnPIkA8ywTXPPeRCg" 0.344916823681467
"196" "0hY0qoXHcI3czshcrZPpYg" 0.428571449328436
"197" "0hYTkJtgQGu-ysCZnmFZDQ" 0.356164637794433
"198" "0hoHNh8rN2D3A0wpNCGtZA" 0.464533172220079
"199" "0iWfPm7jgGeFe_Gt8G3DAg" 0.0768930571998903
"200" "0ieEqGInYunNBaBzg8j_WQ" 0.248301523021704
"201" "0j2UisBk89SHqihr0IdlJw" 0.455230438271476
"202" "0jDkXQdprSgbx8GeK0dcTg" 0.0331322691603815
"203" "0kZ4aYmqf5fzTt9Yvz8Kvw" 0.468850034305022
"204" "0l9e2aBYZfogiSUyxJEL3Q" 0.0288998026171079
"205" "0lEp4vISRmOXa8Xz2pWhbw" 0.444028493476011
"206" "0le8kj4gIHe9aZ1NfS2_Ag" 0.301797739420651
"207" "0lfA2GcxcvdhvVKvVXN40w" 1.51569279911096
"208" "0m0KmAYGvC34MfwJIEgCEA" 0.212471388398478
"209" "0m5RGYm5QSOnhA7auPLjUQ" 0.239522493860579
"210" "0mipXeIcQaqhkpseD8-0vQ" 0.292952562900641
"211" "0nGjXTpUtpIJl10PL0eBGg" 0.478038839178128
"212" "0nT6cj3YBJIJSwHL4mKlJw" 0.161033298729657
"213" "0nyaKW_6QHSJ74OVnDmyhA" 0.428090899561336
"214" "0qTluM4Hs4uLMJSxesnLqQ" 0.638313589052293
"215" "0qUesn1TBPpPjW20h5Lqfg" 0.735661575894275
"216" "0rbT0Nf-A56t4DnYIIvy-Q" 0.72238191886386
"217" "0sNQHGJCb6ckMW3P_J3oXA" 0.517358179422225
"218" "0tKi17OtZMc8VZVWL_PXyg" 0.141641463469096
"219" "0tQhcd-ACWuEm_sWx1fKUg" 0.784422860359168
"220" "0tqrgESNOpN2CNoEtCGYpQ" 0.387174185254973
"221" "0uP4fNs06SkeZqIm3ZWaZw" 0.0747832134990764
"222" "0udEgNqy5rLR5pZ4kD19Og" 0.443078802732373
"223" "0vFCASHpp2VBeTuVus4MOg" 0.12259801591988
"224" "0vb_YDCtZo0Yk9zHF7rzSA" 0.253507692630143
"225" "0vzZ_Bcb02rJljeMU9XkBw" 0.574440666613882
"226" "0wRPvS-sG5x-pEMKVuDBJg" 0.979687588399052
"227" "0xWF7PpTNl-awqg2YGxxFQ" 0.271500916606696
"228" "0xusOkLdNpGZvXmuquFRMg" 0.0796822936775518
"229" "0yBs5wbVw9gTIDe9Z-rMTg" 0.382916645595013
"230" "0ylC0tsPUY3yaoXRaCDL3Q" 1.11560203619083
"231" "0zcHBms7sK9IYv4zn_qrqQ" 0.723176162367112
"232" "0zjzaE5tCH86JnPZwDpfaw" 0.180881154812697
"233" "1-1VcGTL3GyCqUpXZLFTZA" 0.507198103832292
"234" "1-40wS09HcJnJIKRVWRL6g" 0.561816861945084
"235" "106JT5p8e8Chtd0CZpcARw" 0.157939987162169
"236" "10BgGvCMDH-JbYsg8KRLRg" 0.237604282224321
"237" "10VZ8KEshqD5twjcmZ-eaw" 0.617856885394074
"238" "11NjTU-TnxoEJICfsJ44Rg" 1.01247487104671
"239" "11TvD4sCfA8GEqLDANpbSQ" 0.491312389291448
"240" "12Abu2ipAXn5RfXe9y_pdQ" 0.275286778938167
"241" "12srsQVQDykj2LQiCPmLuw" 1.64878195346572
"242" "136zvrfN6Kpr9tFj3OMNUQ" 0.293498769320249
"243" "13ApBJpR1W7cke__9j74Bw" 0.0812055475423835
"244" "13lNc7KSuVHBrUybTR23qw" 0.57712329689138
"245" "14NSxaXBNspIVnsrMYJZVw" 0.560556587095965
"246" "1621ir5mjVgbHwxCbMAEjg" 0.522386378177295
"247" "166feddAL9YETnzTSUJ8aA" 0.432580248122719
"248" "16myUO2uD2vdFeuQu3OWhg" 0.0227870696049618
"249" "16vBOBiEkjuJV88nVK4Tvw" 0.253100164071838
"250" "17AQhJKGRA3YLeN0pB64cg" 0.123702670464178
"251" "17DI33J8TkcfzyoiIYLQIw" 0.625108911291333
"252" "18FygiATTjYHyLz8A5Prcw" 0.143787303857166
"253" "18TUn9oiW0k0yB6lheiOvw" 0.389673756763302
"254" "18oecrR4bf-ctLvVGEaSLg" 0.609725827571522
"255" "19hZVXTJ8nGUMBsuIfgm5g" 0.75658312706597
"256" "1AMncE6Lxdr6J9PeqZi4nA" 0.507670606326591
"257" "1AR1oHvHVPihkNWNyQ7wtA" 0.370099994030269
"258" "1B5vpxnZYXKil_k5d5MpEQ" 0.195960728581944
"259" "1CwRtFemRPSZuoOlEGpqIw" 0.032100579484785
"260" "1DjRf3AdYpdlC1Df9KD6rA" 0.442862321848891
"261" "1Duul3qCnLrNak1Np-iHfw" 0.493989029294864
"262" "1F-pelV0fTduYV_vCrvjLA" 0.318874539196825
"263" "1F3wLIHATM_-Ec_E4GAoiw" 0.266480553308447
"264" "1FiymySkWsWxDNaUAP1LuQ" 0.620048509810782
"265" "1FkRvL3fj2ERBoddXwanTQ" 0.525792486258676
"266" "1HNEj6kcEw369RX9Vlcixw" 0.345932028651513
"267" "1J1iid_qU__8_CxiS2Zw4Q" 0.605295191856326
"268" "1J6fSg7Vd3gycjkqT7jW9Q" 0.222974899990162
"269" "1Kkm56pwHgSUSQNhn9_hkw" 1.54642137359321
"270" "1LSxfyNIUFbQb-Ej0FDGTw" 0.182898331097057
"271" "1MQmujTuU-3qPdoogdA8CQ" 0.687927696884742
"272" "1N-JHg3TBXq8-Sx-vt6rdw" 0.0451582110872572
"273" "1NZLxU5WvB5roPFzneAlLw" 0.546885197029131
"274" "1NaZwcqsrIPe0gVneeYASQ" 0.382072530049675
"275" "1NferxQuGCPNBPVRBbdLpg" 0.429819849605443
"276" "1OA1jo0GlK9sf68f00w8ZQ" 0.487309020585359
"277" "1OO3fy6z5lxlRuHnnhPStg" 0.728197813165081
"278" "1Od4aLvzdThBjhKA1o0_2g" 0.0745055438234525
"279" "1PcG-b2oT_qNy_3XjazD2w" 0.312469876333727
"280" "1Q1hrAxT2X3lgxDLBOLEQA" 0.542693691043333
"281" "1Q_H3BLhKBymF6Se8FfZNw" 0.659409067744149
"282" "1TB4WNBOdNQkueagIUh_FA" 0.623108568165172
"283" "1TJItj9VfrCeh4TM_SKQZg" 0.0925163246972131
"284" "1Te7UEnwH2GMyQk2gCo2hQ" 0.898582055577259
"285" "1USCUUAKCBr6YES7XtAf_g" 0.712506816359917
"286" "1V8f3A7p3HV2r0BgAbqvaw" 0.767912508740208
"287" "1WTH8nYiGOMUe32q7WDx7Q" 0.153462485440311
"288" "1XXGV_HvIHLC2C1mJUFv0Q" 0.389173903447855
"289" "1XiG4o4edRcoBcIrP209yg" 0.594170373380528
"290" "1Y4_Th_NFqrlGjysS1T3_A" 0.235372691873763
"291" "1ZFyba-Iy3TmTbH0y9Sevg" 0.491048332265419
"292" "1_43FZHx3P5D7X-CpIR9WA" 0.484875759612728
"293" "1_EtLOR6MvjabkGFmNbQRg" 1.28759372165027
"294" "1_JEa6MI0xl_wlY4gqMHqw" 0.632446953225971
"295" "1_WD7kvNQAbscw1c7CFH3A" 0.615426671083669
"296" "1ae0Ie7bOia9ZuTqH1Qx0A" 0.494201532921346
"297" "1bLnV57i6UYvG_FSG-7WTg" 0.371203169995155
"298" "1cCF9wHMJIaaQmj7wqRqMg" 0.531458650532177
"299" "1cGZU2gDewDfEu-bBMZEgQ" 0.476089816218222
"300" "1cTI09YZ3uRPXt3YkznuPg" 0.635395364830227
"301" "1ctVj76TXrHpqX3px49n6A" 0.989583802968655
"302" "1dC3GSC5bgQf9wEp-bv8PQ" 0.493256012508125
"303" "1eBJyYf3JEccqXUFxG1VWQ" 0.196195395402533
"304" "1eJiyKXx_ruNu6F36BJQCg" 0.353767391298696
"305" "1eL_QihxW6XPo7tSFceoDA" 0.287372504548702
"306" "1epH2hHsZ2HoSU8ugWWSOw" 0.628428674331604
"307" "1f0g466Geu4nDdJhYQ_Vhg" 0.936577913549413
"308" "1f_DXcxpAKfILKK6cDPLxQ" 0.521673518279006
"309" "1ggcLvWPBDWnp5MVTRnoRg" 0.308809246552969
"310" "1hcGT6I1vAIH_pZuyud0HQ" 0.225614955982166
"311" "1iJA5fYMDLjCE8PBrt4kMg" 1.02947407444802
"312" "1iw4g7qcKua2-V06RQpyCw" 0.459723037157733
"313" "1jKsbHOTMjUU5KVBAVaiAQ" 0.500847060950799
"314" "1jXZJ3JUuR2SBFCv4vAJ_g" 0.506827929133569
"315" "1kMR_HUA8i-wYOJFZfLhBA" 0.921551164150849
"316" "1ksEqDWneqp8vn1m2zSueg" 1.01314077657884
"317" "1l6dBf8GkQTShXvoH0Of-g" 0.707955404681534
"318" "1lPG5M2N8wWNJMrricrbIw" 0.27395316844495
"319" "1lS4-F785wYGn6u2dzUgow" 0.686868969519802
"320" "1mzM1-IeDhPOmWXaHOUbmw" 0.940885708028651
"321" "1n1fnITYvF-539rAL6nhTQ" 0.14282999053498
"322" "1nq6zzJuVgwaHtXau97_Iw" 0.59318554235534
"323" "1nsxori657cAx2hiyYb4rA" 0.0786150617071691
"324" "1oFvqm7eSpJbVpxpPxueaA" 0.407135039710004
"325" "1oNx09HgV8c6KCHdPsn_Iw" 1.00553461644561
"326" "1q3_gaDp_rIASuCFK_NVGg" 0.0563270134181677
"327" "1rzofyap0XkxL5nEfbTVPw" 0.621945857994577
"328" "1sacSjgDNAj8SPvxLo4Efw" 0.241696548806239
"329" "1sdIDMz5ntCHrClzCgjgJA" 0.732714453664553
"330" "1svyifERkfuuz02lbeK2dA" 0.0442871813277576
"331" "1udzLbeQxmLTbOtgyVP0kQ" 0.682611079205115
"332" "1ulwCamdqoX-SdMTcOhHDw" 0.983812230237368
"333" "1v5Z101rbtRumsQTcm-GfQ" 0.399784233738404
"334" "1vYaGPKQzMebBJXFCGTH2g" 0.524178304083461
"335" "1vl4-5il_LGtDRxUCy9ldw" 0.47893023418459
"336" "1wMVNdQKotnWI81xW-ZUcA" 0.465233840862117
"337" "1xGhmD8-UjoRbGcBqkc6cA" 1.19077894675097
"338" "1xJ4BikDX8PwWT3XeKzGLA" 0.0661984548905305
"339" "1xoySA9Lzh3lwJeWJsq2Jg" 0.299003172465424
"340" "1z8GEz_Gr7qeBBuMp42WBQ" 0.312856284049468
"341" "1zDCfNgtfyh-Uw8j3JxhHA" 0.531449190835371
"342" "1zdwPAgiJFJhPeS3YIY09Q" 0.206370677797821
"343" "20rvtW6moryYCD_2iogQ8w" 0.191214887919263
"344" "211DetkFdxd8sQ54CMU35A" 0.457868789058517
"345" "22K8kQzK4UtLwQAwOCf0MA" 0.0183272001163589
"346" "22s5idshuEIPlEcf1ObbMg" 0.29019368991996
"347" "23g7ZqhFgmvJzYcYX27ZGA" 0.604531832893033
"348" "24OmQWFTnbfGv-e8GyEMAw" 0.573003306253427
"349" "24g1ECQgdTw3BHokYCFWZA" 0.753830075712594
"350" "24qSrF_XOrvaHDBy-gLIQg" 0.546767577128363
"351" "250I2C80JTgVwE23IPylHQ" 0.421959349386301
"352" "25JT5gNeZ782lP1cHTbKFg" 0.696927601699602
"353" "27hfvE5DcOY3J1-MWbTU9Q" 0.424023272250744
"354" "28rwOFllr-sJs3UQKkx1Bg" 0.795937145863882
"355" "28ycqW56i70yM_C0ejNv9w" 0.644623652739457
"356" "29hR24tcAM3JZaXfA5xCxQ" 0.673309572369629
"357" "2B0pIRjAt64mFMV-2ZRCfg" 0.020384658887044
"358" "2BWTKRkPNgTTZNWGMkmYRw" 0.363968529369001
"359" "2Bd3gy5lmINZ-2QxXVRLdA" 1.27565193801621
"360" "2CcO6bTk9Fs3sAwodab3-w" 0.833347054066771
"361" "2DOJ2GyphXQf_f3OKJEPzw" 0.472540477581302
"362" "2DmNeO4CwPWj27QBbq_mfg" 0.769221236870728
"363" "2E3RwtfFDrxk5qEezocP4A" 0.372980756071294
"364" "2E5iuTckRcbtJm2pC1tIlQ" 0.272576211184591
"365" "2E6VGlEiabtIdHgIqZ6giw" 1.39889556252685
"366" "2F0Ix-kZADPqjbjYwDNWdQ" 0.406187948834983
"367" "2F2fmce-AzqlSrmFU-JWZA" 0.20817408172129
"368" "2FqG3fBB2XffmRTnc6YI_w" 0.212225599227202
"369" "2FudHUhV9U54dm0S1ePuCw" 0.429876497545588
"370" "2GIfUchYadO_ulge3B6nlA" 0.469718517097871
"371" "2HHf0hiKtZm5nzt3irlaDA" 0.570096506276057
"372" "2HJW3ZhbCEHZRzQxGYgT_Q" 0.572254998536259
"373" "2HUkoi6pLuKCkmu7v962Iw" 0.21684341363494
"374" "2J1DtN7FjGICQcgRei3jKA" 0.185445298433053
"375" "2LZdhuiDH4RkDHQnHAOcnw" 0.856599325086416
"376" "2M-vsaPrhJCFz726eopeJA" 0.225602762794689
"377" "2MHIzCgnuLrLJcorln_7WQ" 0.179753783264554
"378" "2MM1zXQotfBkW4YRMPY-ZA" 0.29709163144925
"379" "2MM8cFKHp8OaB13fp0ysGw" 0.0878774746981388
"380" "2NnES_12fMqudH3L5bdrSA" 1.05967124550529
"381" "2OHzwWxfl3DsHdAcRZOykA" 0.338637006489851
"382" "2OY8xs4aqOt8eTnYokdrww" 0.528468207112427
"383" "2OZtiGEvLfAjfhC18m9Djw" 0.10091855734839
"384" "2OuLHSMMPlfa_ohMVXfnPA" 0.305338754340381
"385" "2R_VekjT6HSZpGL9KYzcuw" 0.281749488242186
"386" "2RusLQcgpQ2BajF_1zevKg" 0.64267153172574
"387" "2RxIERKZi5gjLW76MkFotQ" 0.539301062557352
"388" "2T36c1mym1zG5dOa1fWNoQ" 0.190900022150657
"389" "2VpSPb8IVXNqyVY5n7caGg" 0.689840315072055
"390" "2W2AwR-5z_jQ0Ihg9A5cPg" 1.21490092120845
"391" "2Yn5IgbAOtc7_bT0g47bQA" 0.139618268876954
"392" "2ZnCITVa0abGce4gZ6RhIw" 0.266789491172937
"393" "2ZrC4Gq3rTuHh52v2pKNgw" 0.25157968742017
"394" "2a4wMeWkUcS2Qlx47_iQ-Q" 0.422030954264946
